Date,Position,Trade Outcome,Entry Price,Exit Price,Points Gained,Exit Time
2019-02-15,Short,SL Hit,10679.4,10779.4,-100.0,2019-02-15 09:15:00
2019-02-18,Short,Closed End of Day,10677.25,10631.3,45.95,2019-02-18 15:15:00
2019-02-19,Short,Closed End of Day,10678.8,10605.15,73.65,2019-02-19 15:15:00
2019-02-20,Short,Closed End of Day,10678.45,10742.25,73.65,2019-02-20 15:15:00
2019-02-21,Short,Closed End of Day,10730.8,10791.95,73.65,2019-02-21 15:15:00
2019-02-22,Short,Closed End of Day,10791.8,10789.7,2.1,2019-02-22 15:15:00
2019-02-25,Short,Closed End of Day,10802.85,10879.15,2.1,2019-02-25 15:15:00
2019-02-26,Short,SL Hit,10758.3,10858.3,-100.0,2019-02-26 12:30:00
2019-02-27,Short,Closed End of Day,10914.85,10793.9,120.95,2019-02-27 15:15:00
2019-02-28,Short,Closed End of Day,10823.4,10801.8,21.6,2019-02-28 15:15:00
2019-03-01,Short,Closed End of Day,10854.3,10861.65,21.6,2019-03-01 15:15:00
2019-03-22,Short,Closed End of Day,11557.45,11462.6,94.85,2019-03-22 15:15:00
2019-03-25,Short,Closed End of Day,11363.5,11350.75,12.75,2019-03-25 15:15:00
2019-03-26,Short,SL Hit,11390.15,11490.15,-100.0,2019-03-26 15:15:00
2019-03-27,Short,Closed End of Day,11523.7,11433.8,89.9,2019-03-27 15:15:00
2019-03-28,Short,Closed End of Day,11502.05,11581.5,89.9,2019-03-28 15:15:00
2019-03-29,Short,Closed End of Day,11595.7,11611.4,89.9,2019-03-29 15:15:00
2019-04-01,Short,Closed End of Day,11705.0,11655.6,49.4,2019-04-01 15:15:00
2019-04-02,Short,Closed End of Day,11680.5,11724.95,49.4,2019-04-02 15:15:00
2019-04-03,Short,Closed End of Day,11750.65,11637.7,112.95,2019-04-03 15:15:00
2019-04-04,Short,Closed End of Day,11636.9,11604.55,32.35,2019-04-04 15:15:00
2019-04-05,Short,Closed End of Day,11647.95,11684.1,32.35,2019-04-05 15:15:00
2019-04-08,Short,Closed End of Day,11665.65,11600.45,65.2,2019-04-08 15:15:00
2019-04-09,Short,Closed End of Day,11619.85,11677.2,65.2,2019-04-09 15:15:00
2019-04-10,Short,Closed End of Day,11666.8,11582.75,84.05,2019-04-10 15:15:00
2019-04-11,Short,Closed End of Day,11581.65,11603.0,84.05,2019-04-11 15:15:00
2019-04-12,Short,Closed End of Day,11609.0,11631.55,84.05,2019-04-12 15:15:00
2019-04-15,Short,Closed End of Day,11666.95,11687.65,84.05,2019-04-15 15:15:00
2019-04-16,Short,Closed End of Day,11776.65,11795.3,84.05,2019-04-16 15:15:00
2019-04-18,Short,Closed End of Day,11757.0,11746.85,10.15,2019-04-18 15:15:00
2019-04-22,Short,Closed End of Day,11661.5,11591.4,70.1,2019-04-22 15:15:00
2019-04-23,Short,Closed End of Day,11604.5,11579.2,25.3,2019-04-23 15:15:00
2019-04-24,Short,SL Hit,11600.7,11700.7,-100.0,2019-04-24 15:00:00
2019-04-25,Short,Closed End of Day,11752.5,11651.5,101.0,2019-04-25 15:15:00
2019-04-26,Short,Closed End of Day,11682.0,11748.7,101.0,2019-04-26 15:15:00
2019-04-30,Short,Closed End of Day,11667.75,11739.1,101.0,2019-04-30 15:15:00
2019-05-02,Short,Closed End of Day,11776.3,11718.8,57.5,2019-05-02 15:15:00
2019-05-03,Short,Closed End of Day,11752.6,11709.9,42.7,2019-05-03 15:15:00
2019-05-06,Short,Closed End of Day,11617.8,11592.25,25.55,2019-05-06 15:15:00
2019-05-07,Short,Closed End of Day,11616.85,11495.45,121.4,2019-05-07 15:15:00
2019-05-08,Short,Closed End of Day,11423.75,11361.6,62.15,2019-05-08 15:15:00
2019-05-09,Short,Closed End of Day,11325.95,11297.9,28.05,2019-05-09 15:15:00
2019-05-10,Short,Closed End of Day,11305.55,11256.8,48.75,2019-05-10 15:15:00
2019-05-13,Short,Closed End of Day,11295.35,11154.7,140.65,2019-05-13 15:15:00
2019-05-14,Short,SL Hit,11131.45,11231.45,-100.0,2019-05-14 14:00:00
2019-05-15,Short,Closed End of Day,11273.0,11142.5,130.5,2019-05-15 15:15:00
2019-05-16,Short,SL Hit,11168.9,11268.9,-100.0,2019-05-16 15:15:00
2019-05-17,Short,SL Hit,11305.4,11405.4,-100.0,2019-05-17 15:00:00
2019-05-20,Short,SL Hit,11688.05,11788.05,-100.0,2019-05-20 13:45:00
2019-05-21,Short,Closed End of Day,11863.65,11712.05,151.6,2019-05-21 15:15:00
2019-05-22,Short,Closed End of Day,11727.6,11755.0,151.6,2019-05-22 15:15:00
2019-05-23,Short,Closed End of Day,11954.05,11682.5,271.55,2019-05-23 15:15:00
2019-05-24,Short,SL Hit,11671.15,11771.15,-100.0,2019-05-24 09:15:00
2019-05-27,Short,Closed End of Day,11886.05,11920.5,271.55,2019-05-27 15:15:00
2019-05-28,Short,Closed End of Day,11902.3,11941.2,271.55,2019-05-28 15:15:00
2019-05-29,Short,Closed End of Day,11900.8,11861.95,38.85,2019-05-29 15:15:00
2019-05-30,Short,Closed End of Day,11916.95,11944.4,38.85,2019-05-30 15:15:00
2019-05-31,Short,Closed End of Day,12033.4,11918.25,115.15,2019-05-31 15:15:00
2019-06-03,Short,SL Hit,11976.2,12076.2,-100.0,2019-06-03 14:30:00
2019-06-04,Short,Closed End of Day,12053.4,12036.2,17.2,2019-06-04 15:15:00
2019-06-06,Short,Closed End of Day,11966.45,11848.5,117.95,2019-06-06 15:15:00
2019-06-07,Short,Closed End of Day,11860.15,11863.75,117.95,2019-06-07 15:15:00
2019-06-10,Short,Closed End of Day,11947.8,11928.3,19.5,2019-06-10 15:15:00
2019-06-11,Short,Closed End of Day,11946.0,11962.85,19.5,2019-06-11 15:15:00
2019-06-12,Short,Closed End of Day,11910.55,11917.3,19.5,2019-06-12 15:15:00
2019-06-13,Short,Closed End of Day,11851.25,11905.55,19.5,2019-06-13 15:15:00
2019-06-14,Short,Closed End of Day,11880.75,11810.85,69.9,2019-06-14 15:15:00
2019-06-17,Short,Closed End of Day,11758.75,11674.0,84.75,2019-06-17 15:15:00
2019-06-18,Short,Closed End of Day,11710.85,11700.8,10.05,2019-06-18 15:15:00
2019-06-19,Short,Closed End of Day,11785.45,11706.8,78.65,2019-06-19 15:15:00
2019-06-20,Short,SL Hit,11723.8,11823.8,-100.0,2019-06-20 15:00:00
2019-06-21,Short,Closed End of Day,11787.75,11732.95,54.8,2019-06-21 15:15:00
2019-06-24,Short,Closed End of Day,11697.55,11702.7,54.8,2019-06-24 15:15:00
2019-06-25,Short,SL Hit,11698.6,11798.6,-100.0,2019-06-25 14:45:00
2019-06-26,Short,Closed End of Day,11818.9,11840.1,54.8,2019-06-26 15:15:00
2019-06-27,Short,Closed End of Day,11881.05,11843.75,37.3,2019-06-27 15:15:00
2019-06-28,Short,Closed End of Day,11844.6,11793.9,50.7,2019-06-28 15:15:00
2019-07-01,Short,Closed End of Day,11842.25,11864.55,50.7,2019-07-01 15:15:00
2019-07-02,Short,Closed End of Day,11833.25,11907.5,50.7,2019-07-02 15:15:00
2019-07-03,Short,Closed End of Day,11901.3,11913.55,50.7,2019-07-03 15:15:00
2019-07-04,Short,Closed End of Day,11949.8,11938.3,11.5,2019-07-04 15:15:00
2019-07-05,Short,Closed End of Day,11951.45,11802.05,149.4,2019-07-05 15:15:00
2019-07-08,Short,Closed End of Day,11684.7,11564.0,120.7,2019-07-08 15:15:00
2019-07-09,Short,SL Hit,11476.35,11576.35,-100.0,2019-07-09 12:00:00
2019-07-10,Short,Closed End of Day,11556.25,11494.0,62.25,2019-07-10 15:15:00
2019-07-11,Short,Closed End of Day,11550.3,11575.6,62.25,2019-07-11 15:15:00
2019-07-12,Short,Closed End of Day,11565.55,11547.65,17.9,2019-07-12 15:15:00
2019-07-15,Short,Closed End of Day,11567.35,11587.65,17.9,2019-07-15 15:15:00
2019-07-16,Short,Closed End of Day,11622.7,11661.05,17.9,2019-07-16 15:15:00
2019-07-17,Short,Closed End of Day,11688.1,11686.25,1.85,2019-07-17 15:15:00
2019-07-18,Short,Closed End of Day,11667.75,11600.85,66.9,2019-07-18 15:15:00
2019-07-19,Short,SL Hit,11513.1,11613.1,-100.0,2019-07-19 09:15:00
2019-07-22,Short,Closed End of Day,11346.25,11336.0,10.25,2019-07-22 15:15:00
2019-07-23,Short,Closed End of Day,11364.0,11328.45,35.55,2019-07-23 15:15:00
2019-07-24,Short,SL Hit,11256.7,11356.7,-100.0,2019-07-24 09:15:00
2019-07-25,Short,Closed End of Day,11334.95,11261.75,73.2,2019-07-25 15:15:00
2019-07-26,Short,Closed End of Day,11229.75,11297.7,73.2,2019-07-26 15:15:00
2019-07-29,Short,Closed End of Day,11239.9,11192.15,47.75,2019-07-29 15:15:00
2019-07-30,Short,Closed End of Day,11236.8,11080.6,156.2,2019-07-30 15:15:00
2019-07-31,Short,SL Hit,11037.1,11137.1,-100.0,2019-07-31 14:30:00
2019-08-01,Short,Closed End of Day,11044.1,10991.3,52.8,2019-08-01 15:15:00
2019-08-02,Short,SL Hit,10867.75,10967.75,-100.0,2019-08-02 13:15:00
2019-08-05,Short,Closed End of Day,10819.45,10858.65,52.8,2019-08-05 15:15:00
2019-08-06,Short,SL Hit,10912.65,11012.65,-100.0,2019-08-06 14:15:00
2019-08-07,Short,Closed End of Day,10949.95,10838.75,111.2,2019-08-07 15:15:00
2019-08-08,Short,SL Hit,10874.8,10974.8,-100.0,2019-08-08 14:30:00
2019-08-09,Short,Closed End of Day,11110.65,11111.05,111.2,2019-08-09 15:15:00
2019-08-13,Short,Closed End of Day,11061.15,10922.35,138.8,2019-08-13 15:15:00
2019-08-14,Short,SL Hit,10967.6,11067.6,-100.0,2019-08-14 13:30:00
2019-08-16,Short,SL Hit,10957.55,11057.55,-100.0,2019-08-16 13:00:00
2019-08-19,Short,Closed End of Day,11112.9,11055.1,57.8,2019-08-19 15:15:00
2019-08-20,Short,Closed End of Day,11002.9,11023.55,57.8,2019-08-20 15:15:00
2019-08-21,Short,Closed End of Day,11017.5,10919.15,98.35,2019-08-21 15:15:00
2019-08-22,Short,Closed End of Day,10864.7,10736.4,128.3,2019-08-22 15:15:00
2019-08-23,Short,SL Hit,10725.05,10825.05,-100.0,2019-08-23 13:30:00
2019-08-26,Short,SL Hit,10788.8,10888.8,-100.0,2019-08-26 09:15:00
2019-08-27,Short,Closed End of Day,11117.3,11115.55,1.75,2019-08-27 15:15:00
2019-08-28,Short,Closed End of Day,11070.95,11043.85,27.1,2019-08-28 15:15:00
2019-08-29,Short,Closed End of Day,10992.9,10961.4,31.5,2019-08-29 15:15:00
2019-08-30,Short,Closed End of Day,10973.05,11033.85,31.5,2019-08-30 15:15:00
2019-09-03,Short,Closed End of Day,10910.1,10775.85,134.25,2019-09-03 15:15:00
2019-09-04,Short,Closed End of Day,10801.15,10836.85,134.25,2019-09-04 15:15:00
2019-09-05,Short,Closed End of Day,10906.65,10840.7,65.95,2019-09-05 15:15:00
2019-09-06,Short,Closed End of Day,10884.95,10941.0,65.95,2019-09-06 15:15:00
2019-09-09,Short,Closed End of Day,10986.65,11004.3,65.95,2019-09-09 15:15:00
2019-09-11,Short,Closed End of Day,11031.45,11018.95,12.5,2019-09-11 15:15:00
2019-09-12,Short,Closed End of Day,11064.8,10981.05,83.75,2019-09-12 15:15:00
2019-09-13,Short,SL Hit,10956.65,11056.65,-100.0,2019-09-13 15:00:00
2019-09-16,Short,Closed End of Day,11030.3,10993.1,37.2,2019-09-16 15:15:00
2019-09-17,Short,Closed End of Day,10941.0,10826.9,114.1,2019-09-17 15:15:00
2019-09-18,Short,Closed End of Day,10816.85,10848.65,114.1,2019-09-18 15:15:00
2019-09-19,Short,Closed End of Day,10762.05,10696.75,65.3,2019-09-19 15:15:00
2019-09-20,Short,SL Hit,10711.5,10811.5,-100.0,2019-09-20 10:45:00
2019-09-23,Short,SL Hit,11512.25,11612.25,-100.0,2019-09-23 09:15:00
2019-09-24,Short,Closed End of Day,11620.2,11588.3,31.9,2019-09-24 15:15:00
2019-09-25,Short,Closed End of Day,11506.4,11431.2,75.2,2019-09-25 15:15:00
2019-09-26,Short,Closed End of Day,11553.25,11580.0,75.2,2019-09-26 15:15:00
2019-09-27,Short,Closed End of Day,11537.55,11512.5,25.05,2019-09-27 15:15:00
2019-09-30,Short,Closed End of Day,11422.05,11478.1,25.05,2019-09-30 15:15:00
2019-10-01,Short,SL Hit,11444.5,11544.5,-100.0,2019-10-01 09:15:00
2019-10-03,Short,Closed End of Day,11311.9,11313.1,25.05,2019-10-03 15:15:00
2019-10-04,Short,Closed End of Day,11360.1,11163.85,196.25,2019-10-04 15:15:00
2019-10-07,Short,Closed End of Day,11225.9,11119.95,105.95,2019-10-07 15:15:00
2019-10-29,Short,SL Hit,11690.65,11790.65,-100.0,2019-10-29 13:15:00
2019-10-30,Short,Closed End of Day,11829.1,11849.8,105.95,2019-10-30 15:15:00
2019-10-31,Short,Closed End of Day,11909.65,11881.2,28.45,2019-10-31 15:15:00
2019-11-01,Short,Closed End of Day,11886.8,11899.5,28.45,2019-11-01 15:15:00
2019-11-04,Short,Closed End of Day,11957.55,11945.15,12.4,2019-11-04 15:15:00
2019-11-05,Short,Closed End of Day,11944.9,11918.6,26.3,2019-11-05 15:15:00
2019-11-06,Short,SL Hit,11862.5,11962.5,-100.0,2019-11-06 12:00:00
2019-11-07,Short,Closed End of Day,11982.45,12016.1,26.3,2019-11-07 15:15:00
2019-11-08,Short,Closed End of Day,11985.6,11905.7,79.9,2019-11-08 15:15:00
2019-11-11,Short,Closed End of Day,11907.75,11912.75,79.9,2019-11-11 15:15:00
2019-11-13,Short,Closed End of Day,11926.6,11835.55,91.05,2019-11-13 15:15:00
2019-11-14,Short,Closed End of Day,11820.75,11869.2,91.05,2019-11-14 15:15:00
2019-11-15,Short,Closed End of Day,11930.95,11895.3,35.65,2019-11-15 15:15:00
2019-11-18,Short,Closed End of Day,11904.0,11894.25,9.75,2019-11-18 15:15:00
2019-11-19,Short,Closed End of Day,11896.05,11955.65,9.75,2019-11-19 15:15:00
2019-11-20,Short,Closed End of Day,12014.55,11993.45,21.1,2019-11-20 15:15:00
2019-11-21,Short,Closed End of Day,11988.5,11964.05,24.45,2019-11-21 15:15:00
2019-11-22,Short,Closed End of Day,11929.05,11916.1,12.95,2019-11-22 15:15:00
2019-11-25,Short,SL Hit,11974.6,12074.6,-100.0,2019-11-25 15:00:00
2019-11-26,Short,Closed End of Day,12098.0,12046.8,51.2,2019-11-26 15:15:00
2019-11-27,Short,Closed End of Day,12099.25,12112.2,51.2,2019-11-27 15:15:00
2019-11-28,Short,Closed End of Day,12124.0,12155.4,51.2,2019-11-28 15:15:00
2019-11-29,Short,Closed End of Day,12091.45,12048.0,43.45,2019-11-29 15:15:00
2019-12-02,Short,Closed End of Day,12073.9,12048.25,25.65,2019-12-02 15:15:00
2019-12-03,Short,Closed End of Day,12019.15,12001.05,18.1,2019-12-03 15:15:00
2019-12-04,Short,Closed End of Day,12023.55,12037.3,18.1,2019-12-04 15:15:00
2019-12-05,Short,Closed End of Day,12062.5,12007.9,54.6,2019-12-05 15:15:00
2019-12-06,Short,Closed End of Day,12035.25,11914.15,121.1,2019-12-06 15:15:00
2019-12-09,Short,Closed End of Day,11924.6,11936.95,121.1,2019-12-09 15:15:00
2019-12-10,Short,Closed End of Day,11926.25,11861.25,65.0,2019-12-10 15:15:00
2019-12-11,Short,Closed End of Day,11904.8,11913.2,65.0,2019-12-11 15:15:00
2019-12-12,Short,Closed End of Day,11954.3,11968.7,65.0,2019-12-12 15:15:00
2019-12-13,Short,Closed End of Day,12056.45,12089.75,65.0,2019-12-13 15:15:00
2019-12-16,Short,Closed End of Day,12093.35,12060.5,32.85,2019-12-16 15:15:00
2019-12-17,Short,Closed End of Day,12128.15,12174.4,32.85,2019-12-17 15:15:00
2019-12-18,Short,Closed End of Day,12182.55,12227.45,32.85,2019-12-18 15:15:00
2019-12-19,Short,Closed End of Day,12210.7,12259.8,32.85,2019-12-19 15:15:00
2019-12-20,Short,Closed End of Day,12280.5,12267.45,13.05,2019-12-20 15:15:00
2019-12-23,Short,Closed End of Day,12271.15,12266.15,5.0,2019-12-23 15:15:00
2019-12-24,Short,Closed End of Day,12260.25,12212.0,48.25,2019-12-24 15:15:00
2019-12-26,Short,Closed End of Day,12208.3,12130.9,77.4,2019-12-26 15:15:00
2019-12-27,Short,Closed End of Day,12183.65,12250.7,77.4,2019-12-27 15:15:00
2019-12-30,Short,Closed End of Day,12270.05,12258.75,11.3,2019-12-30 15:15:00
2019-12-31,Short,Closed End of Day,12211.35,12176.3,35.05,2019-12-31 15:15:00
2020-01-01,Short,Closed End of Day,12190.85,12189.7,1.15,2020-01-01 15:15:00
2020-01-02,Short,Closed End of Day,12219.6,12282.35,1.15,2020-01-02 15:15:00
2020-01-03,Short,Closed End of Day,12254.55,12222.2,32.35,2020-01-03 15:15:00
2020-01-06,Short,Closed End of Day,12087.1,11988.1,99.0,2020-01-06 15:15:00
2020-01-07,Short,Closed End of Day,12130.8,12060.3,70.5,2020-01-07 15:15:00
2020-01-08,Short,Closed End of Day,11996.05,12021.6,70.5,2020-01-08 15:15:00
2020-01-09,Short,Closed End of Day,12156.35,12214.45,70.5,2020-01-09 15:15:00
2020-01-10,Short,Closed End of Day,12266.65,12256.5,10.15,2020-01-10 15:15:00
2020-01-13,Short,Closed End of Day,12317.9,12329.6,10.15,2020-01-13 15:15:00
2020-01-14,Short,Closed End of Day,12336.75,12360.05,10.15,2020-01-14 15:15:00
2020-01-15,Short,Closed End of Day,12292.65,12340.35,10.15,2020-01-15 15:15:00
2020-01-16,Short,Closed End of Day,12371.4,12354.05,17.35,2020-01-16 15:15:00
2020-01-17,Short,Closed End of Day,12377.65,12346.1,31.55,2020-01-17 15:15:00
2020-01-20,Short,SL Hit,12311.0,12411.0,-100.0,2020-01-20 09:15:00
2020-01-21,Short,Closed End of Day,12205.5,12169.65,35.85,2020-01-21 15:15:00
2020-01-22,Short,Closed End of Day,12171.15,12108.15,63.0,2020-01-22 15:15:00
2020-01-23,Short,Closed End of Day,12158.5,12179.9,63.0,2020-01-23 15:15:00
2020-01-24,Short,Closed End of Day,12229.75,12252.15,63.0,2020-01-24 15:15:00
2020-01-27,Short,Closed End of Day,12202.6,12109.9,92.7,2020-01-27 15:15:00
2020-01-28,Short,Closed End of Day,12122.55,12061.95,60.6,2020-01-28 15:15:00
2020-01-29,Short,Closed End of Day,12137.65,12132.0,5.65,2020-01-29 15:15:00
2020-01-30,Short,Closed End of Day,12065.65,12023.8,41.85,2020-01-30 15:15:00
2020-01-31,Short,Closed End of Day,12042.35,11966.45,75.9,2020-01-31 15:15:00
2020-02-01,Short,Closed End of Day,11975.35,11643.65,331.7,2020-02-01 15:15:00
2020-02-03,Short,Closed End of Day,11709.6,11724.6,331.7,2020-02-03 15:15:00
2020-02-04,Short,SL Hit,11852.95,11952.95,-100.0,2020-02-04 12:15:00
2020-02-05,Short,Closed End of Day,12038.25,12091.95,331.7,2020-02-05 15:15:00
2020-02-06,Short,Closed End of Day,12113.35,12133.25,331.7,2020-02-06 15:15:00
2020-02-07,Short,Closed End of Day,12116.7,12086.6,30.1,2020-02-07 15:15:00
2020-02-10,Short,Closed End of Day,12023.9,12035.3,30.1,2020-02-10 15:15:00
2020-02-11,Short,Closed End of Day,12157.85,12110.45,47.4,2020-02-11 15:15:00
2020-02-12,Short,Closed End of Day,12222.1,12203.9,18.2,2020-02-12 15:15:00
2020-02-13,Short,Closed End of Day,12166.9,12168.95,18.2,2020-02-13 15:15:00
2020-02-14,Short,Closed End of Day,12199.6,12113.35,86.25,2020-02-14 15:15:00
2020-02-17,Short,Closed End of Day,12103.3,12050.15,53.15,2020-02-17 15:15:00
2020-02-18,Short,Closed End of Day,11971.45,12008.05,53.15,2020-02-18 15:15:00
2020-02-19,Short,Closed End of Day,12071.35,12130.95,53.15,2020-02-19 15:15:00
2020-02-20,Short,Closed End of Day,12113.65,12083.1,30.55,2020-02-20 15:15:00
2020-02-24,Short,Closed End of Day,11956.0,11835.85,120.15,2020-02-24 15:15:00
2020-02-25,Short,Closed End of Day,11847.2,11814.35,32.85,2020-02-25 15:15:00
2020-02-26,Short,Closed End of Day,11714.0,11677.35,36.65,2020-02-26 15:15:00
2020-02-27,Short,SL Hit,11558.7,11658.7,-100.0,2020-02-27 09:15:00
2020-02-28,Short,Closed End of Day,11291.05,11217.4,73.65,2020-02-28 15:15:00
2020-03-02,Short,SL Hit,11330.15,11430.15,-100.0,2020-03-02 09:15:00
2020-03-03,Short,Closed End of Day,11274.55,11329.15,73.65,2020-03-03 15:15:00
2020-03-04,Short,Closed End of Day,11301.0,11256.3,44.7,2020-03-04 15:15:00
2020-03-05,Short,SL Hit,11272.6,11372.6,-100.0,2020-03-05 11:30:00
2020-03-06,Short,Closed End of Day,10935.5,10981.0,44.7,2020-03-06 15:15:00
2020-03-09,Short,SL Hit,10578.05,10678.05,-100.0,2020-03-09 09:15:00
2020-03-11,Short,SL Hit,10423.85,10523.85,-100.0,2020-03-11 09:15:00
2020-03-12,Short,SL Hit,9910.9,10010.9,-100.0,2020-03-12 09:15:00
2020-03-13,Short,SL Hit,8555.15,8655.15,-100.0,2020-03-13 09:15:00
2020-03-16,Short,Closed End of Day,9512.95,9200.05,312.9,2020-03-16 15:15:00
2020-03-17,Short,Closed End of Day,9335.75,8965.3,370.45,2020-03-17 15:15:00
2020-03-18,Short,SL Hit,8833.5,8933.5,-100.0,2020-03-18 09:15:00
2020-03-19,Short,SL Hit,8018.85,8118.85,-100.0,2020-03-19 11:00:00
2020-03-20,Short,SL Hit,8357.1,8457.1,-100.0,2020-03-20 11:30:00
2020-03-23,Short,SL Hit,7903.0,8003.0,-100.0,2020-03-23 09:15:00
2020-03-24,Short,SL Hit,7606.15,7706.15,-100.0,2020-03-24 09:15:00
2020-03-25,Short,SL Hit,7791.85,7891.85,-100.0,2020-03-25 09:15:00
2020-03-26,Short,Closed End of Day,8676.7,8653.5,23.2,2020-03-26 15:15:00
2020-03-27,Short,SL Hit,8824.6,8924.6,-100.0,2020-03-27 09:15:00
2020-03-30,Short,Closed End of Day,8479.7,8291.7,188.0,2020-03-30 15:15:00
2020-03-31,Short,SL Hit,8426.65,8526.65,-100.0,2020-03-31 09:15:00
2020-04-01,Short,SL Hit,8383.8,8483.8,-100.0,2020-04-01 09:15:00
2020-04-03,Short,SL Hit,8176.95,8276.95,-100.0,2020-04-03 09:15:00
2020-04-07,Short,SL Hit,8411.05,8511.05,-100.0,2020-04-07 11:15:00
2020-04-08,Short,SL Hit,8980.4,9080.4,-100.0,2020-04-08 10:15:00
2020-04-09,Short,SL Hit,8998.75,9098.75,-100.0,2020-04-09 13:00:00
2020-04-13,Short,SL Hit,8948.75,9048.75,-100.0,2020-04-13 09:15:00
2020-04-15,Short,Closed End of Day,9232.65,8942.6,290.05,2020-04-15 15:15:00
2020-04-16,Short,SL Hit,8900.4,9000.4,-100.0,2020-04-16 11:15:00
2020-04-17,Short,Closed End of Day,9228.2,9291.35,290.05,2020-04-17 15:15:00
2020-04-20,Short,SL Hit,9285.9,9385.9,-100.0,2020-04-20 09:15:00
2020-04-21,Short,Closed End of Day,9009.1,8981.1,28.0,2020-04-21 15:15:00
2020-04-22,Short,SL Hit,8987.65,9087.65,-100.0,2020-04-22 11:00:00
2020-04-23,Short,Closed End of Day,9262.5,9302.9,28.0,2020-04-23 15:15:00
2020-04-24,Short,SL Hit,9183.35,9283.35,-100.0,2020-04-24 12:45:00
2020-04-27,Short,Closed End of Day,9340.4,9289.6,50.8,2020-04-27 15:15:00
2020-04-28,Short,SL Hit,9283.45,9383.45,-100.0,2020-04-28 09:15:00
2020-04-29,Short,SL Hit,9463.3,9563.3,-100.0,2020-04-29 14:30:00
2020-04-30,Short,Closed End of Day,9838.1,9851.85,50.8,2020-04-30 15:15:00
2020-05-04,Short,SL Hit,9376.8,9476.8,-100.0,2020-05-04 09:15:00
2020-05-05,Short,Closed End of Day,9368.85,9222.9,145.95,2020-05-05 15:15:00
2020-05-06,Short,Closed End of Day,9282.05,9287.8,145.95,2020-05-06 15:15:00
2020-05-07,Short,Closed End of Day,9240.35,9212.95,27.4,2020-05-07 15:15:00
2020-05-08,Short,Closed End of Day,9309.6,9249.5,60.1,2020-05-08 15:15:00
2020-05-11,Short,Closed End of Day,9384.75,9247.2,137.55,2020-05-11 15:15:00
2020-05-12,Short,SL Hit,9095.3,9195.3,-100.0,2020-05-12 14:15:00
2020-05-13,Short,SL Hit,9391.9,9491.9,-100.0,2020-05-13 09:15:00
2020-05-14,Short,Closed End of Day,9240.55,9150.2,90.35,2020-05-14 15:15:00
2020-06-04,Short,Closed End of Day,10059.4,10030.75,28.65,2020-06-04 15:15:00
2020-06-05,Short,Closed End of Day,10085.05,10168.2,28.65,2020-06-05 15:15:00
2020-06-08,Short,Closed End of Day,10287.8,10175.25,112.55,2020-06-08 15:15:00
2020-06-09,Short,Closed End of Day,10248.65,10026.25,222.4,2020-06-09 15:15:00
2020-06-10,Short,Closed End of Day,10071.3,10139.4,222.4,2020-06-10 15:15:00
2020-06-11,Short,Closed End of Day,10091.15,9910.15,181.0,2020-06-11 15:15:00
2020-06-12,Short,SL Hit,9677.7,9777.7,-100.0,2020-06-12 11:15:00
2020-06-15,Short,Closed End of Day,9867.25,9818.05,49.2,2020-06-15 15:15:00
2020-06-16,Short,Closed End of Day,9985.8,9900.8,85.0,2020-06-16 15:15:00
2020-06-17,Short,Closed End of Day,9937.6,9876.85,60.75,2020-06-17 15:15:00
2020-06-18,Short,SL Hit,9910.65,10010.65,-100.0,2020-06-18 13:30:00
2020-06-19,Short,SL Hit,10129.8,10229.8,-100.0,2020-06-19 14:30:00
2020-06-22,Short,Closed End of Day,10332.65,10324.7,7.95,2020-06-22 15:15:00
2020-06-23,Short,SL Hit,10359.0,10459.0,-100.0,2020-06-23 14:45:00
2020-06-24,Short,Closed End of Day,10545.35,10320.05,225.3,2020-06-24 15:15:00
2020-06-25,Short,Closed End of Day,10262.4,10284.35,225.3,2020-06-25 15:15:00
2020-06-26,Short,Closed End of Day,10384.05,10400.85,225.3,2020-06-26 15:15:00
2020-06-29,Short,Closed End of Day,10242.2,10315.1,225.3,2020-06-29 15:15:00
2020-06-30,Short,Closed End of Day,10384.45,10307.35,77.1,2020-06-30 15:15:00
2020-07-01,Short,Closed End of Day,10350.45,10419.45,77.1,2020-07-01 15:15:00
2020-07-02,Short,Closed End of Day,10533.15,10563.6,77.1,2020-07-02 15:15:00
2020-07-03,Short,Closed End of Day,10597.15,10602.7,77.1,2020-07-03 15:15:00
2020-07-06,Short,Closed End of Day,10736.7,10770.05,77.1,2020-07-06 15:15:00
2020-07-07,Short,Closed End of Day,10775.0,10787.5,77.1,2020-07-07 15:15:00
2020-07-08,Short,Closed End of Day,10788.1,10696.15,91.95,2020-07-08 15:15:00
2020-07-09,Short,Closed End of Day,10780.9,10833.45,91.95,2020-07-09 15:15:00
2020-07-10,Short,Closed End of Day,10808.6,10771.2,37.4,2020-07-10 15:15:00
2020-07-13,Short,Closed End of Day,10857.45,10814.75,42.7,2020-07-13 15:15:00
2020-07-14,Short,Closed End of Day,10717.65,10610.15,107.5,2020-07-14 15:15:00
2020-07-15,Short,Closed End of Day,10755.8,10637.9,117.9,2020-07-15 15:15:00
2020-07-16,Short,Closed End of Day,10669.5,10728.05,117.9,2020-07-16 15:15:00
2020-07-17,Short,SL Hit,10809.2,10909.2,-100.0,2020-07-17 15:15:00
2020-07-20,Short,Closed End of Day,11000.6,11027.55,117.9,2020-07-20 15:15:00
