Date,Position,Trade Outcome,Entry Price,Exit Price,Points Gained,Exit Time
2015-01-14,,Closed End of Day,8304.0,8287.75,0.0,2015-01-14 15:15:00
2015-01-15,Long,Closed End of Day,8407.8,8461.15,53.35,2015-01-15 15:15:00
2015-01-19,Long,Closed End of Day,8560.3,8550.3,53.35,2015-01-19 15:15:00
2015-01-20,Long,Closed End of Day,8598.3,8691.25,92.95,2015-01-20 15:15:00
2015-01-21,Long,Closed End of Day,8715.75,8728.05,12.3,2015-01-21 15:15:00
2015-01-22,Long,Closed End of Day,8762.05,8762.2,0.15,2015-01-22 15:15:00
2015-01-23,Long,Closed End of Day,8843.7,8823.55,0.15,2015-01-23 15:15:00
2015-01-27,Long,Closed End of Day,8854.3,8904.2,49.9,2015-01-27 15:15:00
2015-01-28,Long,Closed End of Day,8909.15,8906.8,49.9,2015-01-28 15:15:00
2015-01-29,Long,Closed End of Day,8873.4,8950.2,76.8,2015-01-29 15:15:00
2015-01-30,Long,SL Hit,8925.6,8825.6,-100.0,2015-01-30 11:30:00
2015-02-02,Long,Closed End of Day,8777.25,8798.15,20.9,2015-02-02 15:15:00
2015-02-03,Long,Closed End of Day,8801.2,8746.65,20.9,2015-02-03 15:15:00
2015-02-04,Long,Closed End of Day,8740.6,8713.95,20.9,2015-02-04 15:15:00
2015-02-05,Long,Closed End of Day,8757.4,8699.4,20.9,2015-02-05 15:15:00
2015-02-06,Long,Closed End of Day,8696.0,8666.0,20.9,2015-02-06 15:15:00
2015-02-09,Long,Closed End of Day,8562.4,8518.3,20.9,2015-02-09 15:15:00
2015-02-10,Long,SL Hit,8583.95,8483.95,-100.0,2015-02-10 09:15:00
2015-02-11,Long,Closed End of Day,8609.85,8635.5,25.65,2015-02-11 15:15:00
2015-02-12,Long,Closed End of Day,8634.4,8728.4,94.0,2015-02-12 15:15:00
2015-02-13,Long,Closed End of Day,8754.4,8803.05,48.65,2015-02-13 15:15:00
2015-02-16,Long,Closed End of Day,8861.95,8808.7,48.65,2015-02-16 15:15:00
2015-02-18,Long,Closed End of Day,8850.65,8865.25,14.6,2015-02-18 15:15:00
2015-02-19,Long,SL Hit,8894.6,8794.6,-100.0,2015-02-19 14:00:00
2015-02-20,Long,Closed End of Day,8835.8,8827.7,14.6,2015-02-20 15:15:00
2015-02-23,Long,SL Hit,8842.05,8742.05,-100.0,2015-02-23 15:15:00
2015-02-24,Long,Closed End of Day,8755.55,8760.8,5.25,2015-02-24 15:15:00
2015-02-25,Long,Closed End of Day,8816.2,8765.25,5.25,2015-02-25 15:15:00
2015-02-26,Long,Closed End of Day,8747.8,8694.65,5.25,2015-02-26 15:15:00
2015-02-27,Long,Closed End of Day,8736.0,8850.65,114.65,2015-02-27 15:15:00
2015-02-28,Long,SL Hit,8908.35,8808.35,-100.0,2015-02-28 13:15:00
2015-03-02,Long,Closed End of Day,8960.4,8961.55,1.15,2015-03-02 15:15:00
2015-03-03,Long,Closed End of Day,8952.3,8996.75,44.45,2015-03-03 15:15:00
2015-03-04,Long,SL Hit,9081.15,8981.15,-100.0,2015-03-04 14:30:00
2015-03-05,Long,Closed End of Day,8918.45,8937.75,19.3,2015-03-05 15:15:00
2015-03-09,Long,Closed End of Day,8818.85,8743.25,19.3,2015-03-09 15:15:00
2015-03-10,Long,Closed End of Day,8734.15,8725.6,19.3,2015-03-10 15:15:00
2015-03-11,Long,Closed End of Day,8739.65,8701.8,19.3,2015-03-11 15:15:00
2015-03-12,Long,Closed End of Day,8755.85,8771.4,15.55,2015-03-12 15:15:00
2015-03-13,Long,SL Hit,8750.75,8650.75,-100.0,2015-03-13 14:00:00
2015-03-16,Long,Closed End of Day,8639.15,8639.6,0.45,2015-03-16 15:15:00
2015-03-17,Long,Closed End of Day,8723.25,8722.35,0.45,2015-03-17 15:15:00
2015-03-18,Long,Closed End of Day,8710.5,8680.9,0.45,2015-03-18 15:15:00
2015-03-19,Long,SL Hit,8779.0,8679.0,-100.0,2015-03-19 14:45:00
2015-03-20,Long,Closed End of Day,8597.9,8584.85,0.45,2015-03-20 15:15:00
2015-03-23,Long,Closed End of Day,8575.8,8550.95,0.45,2015-03-23 15:15:00
2015-03-24,Long,Closed End of Day,8578.45,8549.9,0.45,2015-03-24 15:15:00
2015-03-25,Long,Closed End of Day,8546.45,8517.0,0.45,2015-03-25 15:15:00
2015-03-26,Long,SL Hit,8473.9,8373.9,-100.0,2015-03-26 15:00:00
2015-03-27,Long,Closed End of Day,8361.8,8348.05,0.45,2015-03-27 15:15:00
2015-03-30,Long,Closed End of Day,8399.75,8501.35,101.6,2015-03-30 15:15:00
2015-03-31,Long,Closed End of Day,8513.5,8480.9,101.6,2015-03-31 15:15:00
2015-04-01,Long,Closed End of Day,8484.95,8590.3,105.35,2015-04-01 15:15:00
2015-04-06,Long,Closed End of Day,8588.6,8652.0,63.4,2015-04-06 15:15:00
2015-04-07,Long,Closed End of Day,8670.3,8676.9,6.6,2015-04-07 15:15:00
2015-04-08,Long,Closed End of Day,8694.7,8717.35,22.65,2015-04-08 15:15:00
2015-04-09,Long,Closed End of Day,8706.8,8774.25,67.45,2015-04-09 15:15:00
2015-04-10,Long,Closed End of Day,8763.65,8767.55,3.9,2015-04-10 15:15:00
2015-04-13,Long,Closed End of Day,8768.05,8825.9,57.85,2015-04-13 15:15:00
2015-04-15,Long,Closed End of Day,8811.0,8735.5,57.85,2015-04-15 15:15:00
2015-04-16,Long,Closed End of Day,8710.5,8693.25,57.85,2015-04-16 15:15:00
2015-04-17,Long,Closed End of Day,8644.4,8602.05,57.85,2015-04-17 15:15:00
2015-04-20,Long,SL Hit,8556.8,8456.8,-100.0,2015-04-20 14:30:00
2015-04-21,Long,Closed End of Day,8420.0,8398.1,57.85,2015-04-21 15:15:00
2015-04-22,Long,SL Hit,8392.5,8292.5,-100.0,2015-04-22 13:45:00
2015-04-23,Long,SL Hit,8486.95,8386.95,-100.0,2015-04-23 12:30:00
2015-04-24,Long,Closed End of Day,8358.9,8320.15,57.85,2015-04-24 15:15:00
2015-04-27,Long,Closed End of Day,8248.4,8203.15,57.85,2015-04-27 15:15:00
2015-04-28,Long,Closed End of Day,8242.85,8264.85,22.0,2015-04-28 15:15:00
2015-04-29,Long,Closed End of Day,8261.9,8236.4,22.0,2015-04-29 15:15:00
2015-04-30,Long,Closed End of Day,8164.0,8204.95,40.95,2015-04-30 15:15:00
2015-05-04,Long,Closed End of Day,8259.4,8342.65,83.25,2015-05-04 15:15:00
2015-05-05,Long,Closed End of Day,8320.1,8321.1,1.0,2015-05-05 15:15:00
2015-05-06,Long,Closed End of Day,8167.95,8092.45,1.0,2015-05-06 15:15:00
2015-05-07,Long,SL Hit,8103.9,8003.9,-100.0,2015-05-07 14:45:00
2015-05-08,Long,Closed End of Day,8162.25,8190.3,28.05,2015-05-08 15:15:00
2015-05-11,Long,Closed End of Day,8258.15,8320.05,61.9,2015-05-11 15:15:00
2015-05-12,Long,Closed End of Day,8180.1,8125.0,61.9,2015-05-12 15:15:00
2015-05-13,Long,SL Hit,8243.9,8143.9,-100.0,2015-05-13 11:00:00
2015-05-14,Long,Closed End of Day,8203.3,8221.15,17.85,2015-05-14 15:15:00
2015-05-15,Long,Closed End of Day,8248.5,8254.75,6.25,2015-05-15 15:15:00
2015-05-18,Long,Closed End of Day,8313.7,8376.2,62.5,2015-05-18 15:15:00
2015-05-19,Long,Closed End of Day,8357.8,8357.05,62.5,2015-05-19 15:15:00
2015-05-20,Long,Closed End of Day,8422.65,8413.15,62.5,2015-05-20 15:15:00
2015-05-21,Long,Closed End of Day,8395.95,8419.05,23.1,2015-05-21 15:15:00
2015-05-22,Long,Closed End of Day,8434.55,8448.35,13.8,2015-05-22 15:15:00
2015-05-25,Long,Closed End of Day,8429.1,8366.9,13.8,2015-05-25 15:15:00
2015-05-26,Long,Closed End of Day,8368.6,8354.8,13.8,2015-05-26 15:15:00
2015-05-27,Long,Closed End of Day,8320.8,8337.1,16.3,2015-05-27 15:15:00
2015-05-28,Long,Closed End of Day,8342.35,8319.0,16.3,2015-05-28 15:15:00
2015-05-29,Long,Closed End of Day,8357.65,8432.95,75.3,2015-05-29 15:15:00
2015-06-01,Long,Closed End of Day,8434.8,8422.55,75.3,2015-06-01 15:15:00
2015-06-02,Long,SL Hit,8395.75,8295.75,-100.0,2015-06-02 13:15:00
2015-06-03,Long,Closed End of Day,8182.35,8148.55,75.3,2015-06-03 15:15:00
2015-06-04,Long,Closed End of Day,8137.0,8136.95,75.3,2015-06-04 15:15:00
2015-06-05,Long,Closed End of Day,8123.2,8113.9,75.3,2015-06-05 15:15:00
2015-06-08,Long,Closed End of Day,8079.9,8036.95,75.3,2015-06-08 15:15:00
2015-06-09,Long,Closed End of Day,8030.2,8015.45,75.3,2015-06-09 15:15:00
2015-06-10,Long,Closed End of Day,8097.2,8125.5,28.3,2015-06-10 15:15:00
2015-06-11,Long,SL Hit,8125.0,8025.0,-100.0,2015-06-11 11:30:00
2015-06-12,Long,Closed End of Day,7979.1,7991.45,12.35,2015-06-12 15:15:00
2015-06-15,Long,Closed End of Day,7981.8,8006.15,24.35,2015-06-15 15:15:00
2015-06-16,Long,Closed End of Day,7978.15,8057.2,79.05,2015-06-16 15:15:00
2015-06-17,Long,Closed End of Day,8063.65,8089.7,26.05,2015-06-17 15:15:00
2015-06-18,Long,Closed End of Day,8139.0,8178.35,39.35,2015-06-18 15:15:00
2015-06-19,Long,Closed End of Day,8224.65,8232.95,8.3,2015-06-19 15:15:00
2015-06-22,Long,Closed End of Day,8300.8,8352.3,51.5,2015-06-22 15:15:00
2015-06-23,Long,Closed End of Day,8389.6,8381.1,51.5,2015-06-23 15:15:00
2015-06-24,Long,Closed End of Day,8408.65,8339.85,51.5,2015-06-24 15:15:00
2015-06-25,Long,Closed End of Day,8367.9,8415.05,47.15,2015-06-25 15:15:00
2015-06-26,Long,Closed End of Day,8372.0,8382.2,10.2,2015-06-26 15:15:00
2015-06-29,Long,Closed End of Day,8231.45,8326.4,94.95,2015-06-29 15:15:00
2015-06-30,Long,Closed End of Day,8327.05,8371.6,44.55,2015-06-30 15:15:00
2015-07-01,Long,Closed End of Day,8422.7,8462.5,39.8,2015-07-01 15:15:00
2015-07-02,Long,Closed End of Day,8455.3,8440.95,39.8,2015-07-02 15:15:00
2015-07-03,Long,Closed End of Day,8495.95,8486.35,39.8,2015-07-03 15:15:00
2015-07-06,Long,Closed End of Day,8420.95,8523.4,102.45,2015-07-06 15:15:00
2015-07-07,Long,Closed End of Day,8550.65,8516.95,102.45,2015-07-07 15:15:00
2015-07-08,Long,SL Hit,8450.85,8350.85,-100.0,2015-07-08 11:45:00
2015-07-09,Long,Closed End of Day,8350.85,8335.15,102.45,2015-07-09 15:15:00
2015-07-10,Long,Closed End of Day,8342.95,8357.05,14.1,2015-07-10 15:15:00
2015-07-13,Long,Closed End of Day,8366.1,8461.4,95.3,2015-07-13 15:15:00
2015-07-14,Long,Closed End of Day,8455.85,8442.4,95.3,2015-07-14 15:15:00
2015-07-15,Long,Closed End of Day,8507.6,8526.0,18.4,2015-07-15 15:15:00
2015-07-16,Long,Closed End of Day,8572.7,8610.8,38.1,2015-07-16 15:15:00
2015-07-17,Long,Closed End of Day,8613.15,8613.85,0.7,2015-07-17 15:15:00
2015-07-20,Long,Closed End of Day,8581.3,8602.3,21.0,2015-07-20 15:15:00
2015-08-10,Long,SL Hit,8610.05,8510.05,-100.0,2015-08-10 15:00:00
2015-08-11,Long,Closed End of Day,8524.3,8467.4,21.0,2015-08-11 15:15:00
2015-08-12,Long,Closed End of Day,8409.05,8353.95,21.0,2015-08-12 15:15:00
2015-08-13,Long,Closed End of Day,8390.45,8383.15,21.0,2015-08-13 15:15:00
2015-08-14,Long,Closed End of Day,8397.75,8518.9,121.15,2015-08-14 15:15:00
2015-08-17,Long,Closed End of Day,8461.85,8471.85,10.0,2015-08-17 15:15:00
2015-08-18,Long,Closed End of Day,8513.6,8466.25,10.0,2015-08-18 15:15:00
2015-08-19,Long,Closed End of Day,8459.35,8493.9,34.55,2015-08-19 15:15:00
2015-08-20,Long,SL Hit,8470.15,8370.15,-100.0,2015-08-20 14:30:00
2015-08-21,Long,Closed End of Day,8266.05,8284.65,18.6,2015-08-21 15:15:00
2015-08-24,Long,SL Hit,8033.2,7933.2,-100.0,2015-08-24 13:00:00
2015-08-25,Long,SL Hit,7850.3,7750.3,-100.0,2015-08-25 11:00:00
2015-08-26,Long,SL Hit,7891.7,7791.7,-100.0,2015-08-26 09:15:00
2015-08-27,Long,Closed End of Day,7899.0,7960.25,61.25,2015-08-27 15:15:00
2015-08-28,Long,SL Hit,8076.9,7976.9,-100.0,2015-08-28 14:30:00
2015-08-31,Long,Closed End of Day,7972.35,7971.0,61.25,2015-08-31 15:15:00
2015-09-01,Long,SL Hit,7902.8,7802.8,-100.0,2015-09-01 13:45:00
2015-09-02,Long,SL Hit,7809.85,7709.85,-100.0,2015-09-02 15:00:00
2015-09-03,Long,Closed End of Day,7806.55,7831.25,24.7,2015-09-03 15:15:00
2015-09-04,Long,Closed End of Day,7667.15,7655.95,24.7,2015-09-04 15:15:00
2015-09-07,Long,Closed End of Day,7641.95,7552.95,24.7,2015-09-07 15:15:00
2015-09-08,Long,Closed End of Day,7561.45,7701.85,140.4,2015-09-08 15:15:00
2015-09-09,Long,Closed End of Day,7801.15,7804.85,3.7,2015-09-09 15:15:00
2015-09-10,Long,Closed End of Day,7704.3,7819.3,115.0,2015-09-10 15:15:00
2015-09-11,Long,Closed End of Day,7837.9,7783.65,115.0,2015-09-11 15:15:00
2015-09-14,Long,Closed End of Day,7787.1,7867.85,80.75,2015-09-14 15:15:00
2015-09-15,Long,Closed End of Day,7842.55,7818.45,80.75,2015-09-15 15:15:00
2015-09-16,Long,Closed End of Day,7868.8,7888.15,19.35,2015-09-16 15:15:00
2015-09-18,Long,Closed End of Day,8029.4,7967.4,19.35,2015-09-18 15:15:00
2015-09-21,Long,Closed End of Day,7937.5,7983.4,45.9,2015-09-21 15:15:00
2015-09-22,Long,SL Hit,7991.45,7891.45,-100.0,2015-09-22 13:45:00
2015-09-23,Long,Closed End of Day,7770.3,7856.95,86.65,2015-09-23 15:15:00
2015-09-24,Long,Closed End of Day,7825.75,7868.5,42.75,2015-09-24 15:15:00
2015-09-28,Long,Closed End of Day,7867.45,7802.45,42.75,2015-09-28 15:15:00
2015-09-29,Long,Closed End of Day,7711.75,7829.7,117.95,2015-09-29 15:15:00
2015-09-30,Long,Closed End of Day,7899.15,7947.25,48.1,2015-09-30 15:15:00
2015-10-01,Long,Closed End of Day,7990.45,7947.1,48.1,2015-10-01 15:15:00
2015-10-05,Long,Closed End of Day,8051.45,8126.4,74.95,2015-10-05 15:15:00
2015-10-06,Long,Closed End of Day,8123.0,8148.55,25.55,2015-10-06 15:15:00
2015-10-07,Long,Closed End of Day,8174.75,8182.4,7.65,2015-10-07 15:15:00
2015-10-08,Long,Closed End of Day,8150.1,8127.7,7.65,2015-10-08 15:15:00
2015-10-09,Long,Closed End of Day,8218.15,8178.0,7.65,2015-10-09 15:15:00
2015-10-12,Long,Closed End of Day,8219.15,8144.25,7.65,2015-10-12 15:15:00
2015-10-13,Long,Closed End of Day,8126.75,8128.15,1.4,2015-10-13 15:15:00
2015-10-14,Long,Closed End of Day,8130.85,8108.7,1.4,2015-10-14 15:15:00
2015-10-15,Long,Closed End of Day,8172.2,8178.75,6.55,2015-10-15 15:15:00
2015-10-16,Long,Closed End of Day,8170.35,8241.5,71.15,2015-10-16 15:15:00
2015-10-19,Long,Closed End of Day,8246.05,8271.55,25.5,2015-10-19 15:15:00
2015-10-20,Long,Closed End of Day,8283.05,8253.6,25.5,2015-10-20 15:15:00
2015-10-21,Long,Closed End of Day,8288.4,8249.1,25.5,2015-10-21 15:15:00
2015-10-23,Long,Closed End of Day,8308.9,8296.85,25.5,2015-10-23 15:15:00
2015-10-26,Long,Closed End of Day,8293.0,8254.5,25.5,2015-10-26 15:15:00
2015-10-27,Long,Closed End of Day,8232.7,8227.85,25.5,2015-10-27 15:15:00
2015-10-28,Long,Closed End of Day,8203.8,8177.2,25.5,2015-10-28 15:15:00
2015-10-29,Long,Closed End of Day,8153.2,8118.7,25.5,2015-10-29 15:15:00
2015-10-30,Long,Closed End of Day,8115.05,8056.35,25.5,2015-10-30 15:15:00
2015-11-02,Long,Closed End of Day,8024.75,8050.95,26.2,2015-11-02 15:15:00
2015-11-03,Long,Closed End of Day,8081.4,8047.9,26.2,2015-11-03 15:15:00
2015-11-04,Long,Closed End of Day,8088.2,8030.35,26.2,2015-11-04 15:15:00
2015-11-05,Long,Closed End of Day,8001.7,7947.95,26.2,2015-11-05 15:15:00
2015-11-06,Long,Closed End of Day,7954.15,7962.15,8.0,2015-11-06 15:15:00
2015-11-09,Long,Closed End of Day,7865.45,7911.35,45.9,2015-11-09 15:15:00
2015-11-10,Long,Closed End of Day,7857.65,7783.45,45.9,2015-11-10 15:15:00
2015-11-13,Long,Closed End of Day,7759.0,7761.1,2.1,2015-11-13 15:15:00
2015-11-16,Long,Closed End of Day,7728.9,7808.65,79.75,2015-11-16 15:15:00
2015-11-17,Long,Closed End of Day,7826.25,7830.35,4.1,2015-11-17 15:15:00
2015-11-18,Long,Closed End of Day,7824.65,7729.05,4.1,2015-11-18 15:15:00
2015-11-19,Long,Closed End of Day,7781.65,7844.75,63.1,2015-11-19 15:15:00
2015-11-20,Long,Closed End of Day,7820.4,7851.8,31.4,2015-11-20 15:15:00
2015-11-23,Long,Closed End of Day,7862.25,7847.55,31.4,2015-11-23 15:15:00
2015-11-24,Long,Closed End of Day,7861.3,7832.4,31.4,2015-11-24 15:15:00
2015-11-26,Long,Closed End of Day,7877.05,7892.55,15.5,2015-11-26 15:15:00
2015-11-27,Long,Closed End of Day,7922.9,7945.65,22.75,2015-11-27 15:15:00
2015-11-30,Long,Closed End of Day,7937.15,7939.5,2.35,2015-11-30 15:15:00
2015-12-01,Long,Closed End of Day,7957.95,7955.15,2.35,2015-12-01 15:15:00
2015-12-02,Long,Closed End of Day,7954.45,7924.25,2.35,2015-12-02 15:15:00
2015-12-03,Long,Closed End of Day,7889.85,7865.5,2.35,2015-12-03 15:15:00
2015-12-04,Long,Closed End of Day,7805.1,7787.7,2.35,2015-12-04 15:15:00
2015-12-07,Long,Closed End of Day,7797.75,7765.5,2.35,2015-12-07 15:15:00
2015-12-08,Long,Closed End of Day,7758.5,7690.3,2.35,2015-12-08 15:15:00
2015-12-09,Long,Closed End of Day,7682.45,7618.25,2.35,2015-12-09 15:15:00
2015-12-10,Long,Closed End of Day,7630.3,7682.55,52.25,2015-12-10 15:15:00
2015-12-11,Long,Closed End of Day,7671.4,7610.1,52.25,2015-12-11 15:15:00
2015-12-14,Long,Closed End of Day,7611.1,7659.25,48.15,2015-12-14 15:15:00
2015-12-15,Long,Closed End of Day,7641.55,7692.6,51.05,2015-12-15 15:15:00
2015-12-16,Long,Closed End of Day,7756.05,7751.65,51.05,2015-12-16 15:15:00
2015-12-17,Long,Closed End of Day,7759.5,7838.4,78.9,2015-12-17 15:15:00
2015-12-18,Long,Closed End of Day,7814.4,7763.05,78.9,2015-12-18 15:15:00
2015-12-21,Long,Closed End of Day,7787.7,7830.6,42.9,2015-12-21 15:15:00
2015-12-22,Long,Closed End of Day,7823.3,7787.25,42.9,2015-12-22 15:15:00
2015-12-23,Long,Closed End of Day,7854.3,7862.5,8.2,2015-12-23 15:15:00
2015-12-24,Long,Closed End of Day,7862.35,7863.0,0.65,2015-12-24 15:15:00
2015-12-28,Long,Closed End of Day,7901.25,7917.4,16.15,2015-12-28 15:15:00
2015-12-29,Long,Closed End of Day,7929.75,7930.3,0.55,2015-12-29 15:15:00
2015-12-30,Long,Closed End of Day,7930.15,7895.1,0.55,2015-12-30 15:15:00
2015-12-31,Long,Closed End of Day,7900.8,7939.75,38.95,2015-12-31 15:15:00
2016-01-01,Long,Closed End of Day,7931.0,7957.45,26.45,2016-01-01 15:15:00
2016-01-04,Long,SL Hit,7885.65,7785.65,-100.0,2016-01-04 14:45:00
2016-01-05,Long,Closed End of Day,7808.6,7779.0,26.45,2016-01-05 15:15:00
2016-01-06,Long,Closed End of Day,7770.6,7733.4,26.45,2016-01-06 15:15:00
2016-01-07,Long,Closed End of Day,7628.8,7569.65,26.45,2016-01-07 15:15:00
2016-01-08,Long,Closed End of Day,7596.85,7607.15,10.3,2016-01-08 15:15:00
2016-01-11,Long,Closed End of Day,7526.85,7572.1,45.25,2016-01-11 15:15:00
2016-01-12,Long,Closed End of Day,7556.35,7510.65,45.25,2016-01-12 15:15:00
2016-01-13,Long,SL Hit,7576.3,7476.3,-100.0,2016-01-13 11:00:00
2016-01-14,Long,Closed End of Day,7484.3,7541.0,56.7,2016-01-14 15:15:00
2016-01-15,Long,SL Hit,7533.0,7433.0,-100.0,2016-01-15 15:00:00
2016-01-18,Long,Closed End of Day,7408.4,7351.15,56.7,2016-01-18 15:15:00
2016-01-19,Long,Closed End of Day,7397.4,7440.05,42.65,2016-01-19 15:15:00
2016-01-20,Long,Closed End of Day,7314.65,7317.0,2.35,2016-01-20 15:15:00
2016-01-21,Long,Closed End of Day,7333.05,7280.05,2.35,2016-01-21 15:15:00
2016-01-22,Long,Closed End of Day,7373.35,7422.9,49.55,2016-01-22 15:15:00
2016-01-25,Long,Closed End of Day,7475.5,7436.4,49.55,2016-01-25 15:15:00
2016-01-27,Long,Closed End of Day,7440.55,7431.35,49.55,2016-01-27 15:15:00
2016-01-28,Long,Closed End of Day,7431.0,7426.6,49.55,2016-01-28 15:15:00
2016-01-29,Long,Closed End of Day,7455.45,7559.4,103.95,2016-01-29 15:15:00
2016-02-01,Long,Closed End of Day,7581.25,7549.45,103.95,2016-02-01 15:15:00
2016-02-02,Long,SL Hit,7556.35,7456.35,-100.0,2016-02-02 15:00:00
2016-02-03,Long,Closed End of Day,7391.45,7373.3,103.95,2016-02-03 15:15:00
2016-02-04,Long,Closed End of Day,7400.9,7412.8,11.9,2016-02-04 15:15:00
2016-02-05,Long,Closed End of Day,7429.8,7500.1,70.3,2016-02-05 15:15:00
2016-02-08,Long,SL Hit,7487.95,7387.95,-100.0,2016-02-08 15:00:00
2016-02-09,Long,Closed End of Day,7311.15,7301.0,70.3,2016-02-09 15:15:00
2016-02-10,Long,Closed End of Day,7240.45,7220.25,70.3,2016-02-10 15:15:00
2016-02-11,Long,SL Hit,7152.65,7052.65,-100.0,2016-02-11 14:00:00
2016-02-12,Long,Closed End of Day,6954.15,6970.55,16.4,2016-02-12 15:15:00
2016-02-15,Long,Closed End of Day,7126.75,7158.2,31.45,2016-02-15 15:15:00
2016-02-16,Long,Closed End of Day,7129.7,7044.6,31.45,2016-02-16 15:15:00
2016-02-17,Long,Closed End of Day,6971.95,7120.7,148.75,2016-02-17 15:15:00
2016-02-18,Long,Closed End of Day,7188.5,7178.5,148.75,2016-02-18 15:15:00
2016-02-19,Long,Closed End of Day,7174.75,7202.0,27.25,2016-02-19 15:15:00
2016-02-22,Long,Closed End of Day,7229.6,7232.9,3.3,2016-02-22 15:15:00
2016-02-23,Long,Closed End of Day,7174.25,7094.55,3.3,2016-02-23 15:15:00
2016-02-24,Long,Closed End of Day,7075.4,7020.45,3.3,2016-02-24 15:15:00
2016-02-25,Long,Closed End of Day,7019.25,6983.4,3.3,2016-02-25 15:15:00
2016-03-17,Long,Closed End of Day,7569.5,7489.6,3.3,2016-03-17 15:15:00
2016-03-18,Long,Closed End of Day,7555.85,7600.6,44.75,2016-03-18 15:15:00
2016-03-21,Long,Closed End of Day,7649.9,7703.55,53.65,2016-03-21 15:15:00
2016-03-22,Long,Closed End of Day,7672.65,7713.3,40.65,2016-03-22 15:15:00
2016-03-23,Long,Closed End of Day,7700.0,7705.2,5.2,2016-03-23 15:15:00
2016-03-28,Long,SL Hit,7695.1,7595.1,-100.0,2016-03-28 15:00:00
2016-03-29,Long,Closed End of Day,7614.35,7593.0,5.2,2016-03-29 15:15:00
2016-03-30,Long,Closed End of Day,7656.15,7737.05,80.9,2016-03-30 15:15:00
2016-03-31,Long,Closed End of Day,7767.45,7748.15,80.9,2016-03-31 15:15:00
2016-04-01,Long,Closed End of Day,7727.35,7712.75,80.9,2016-04-01 15:15:00
2016-04-04,Long,Closed End of Day,7745.95,7756.5,10.55,2016-04-04 15:15:00
2016-04-05,Long,SL Hit,7720.6,7620.6,-100.0,2016-04-05 14:00:00
2016-04-06,Long,Closed End of Day,7612.95,7618.3,5.35,2016-04-06 15:15:00
2016-04-07,Long,Closed End of Day,7549.75,7542.15,5.35,2016-04-07 15:15:00
2016-04-08,Long,Closed End of Day,7548.1,7558.3,10.2,2016-04-08 15:15:00
2016-04-11,Long,Closed End of Day,7545.3,7664.3,119.0,2016-04-11 15:15:00
2016-04-12,Long,Closed End of Day,7686.5,7709.15,22.65,2016-04-12 15:15:00
2016-04-13,Long,Closed End of Day,7826.15,7848.1,21.95,2016-04-13 15:15:00
2016-04-18,Long,Closed End of Day,7874.2,7907.8,33.6,2016-04-18 15:15:00
2016-04-20,Long,Closed End of Day,7930.65,7919.3,33.6,2016-04-20 15:15:00
2016-04-21,Long,Closed End of Day,7968.75,7897.0,33.6,2016-04-21 15:15:00
2016-04-22,Long,Closed End of Day,7905.15,7902.55,33.6,2016-04-22 15:15:00
2016-04-25,Long,Closed End of Day,7873.85,7864.85,33.6,2016-04-25 15:15:00
2016-04-26,Long,Closed End of Day,7844.0,7955.4,111.4,2016-04-26 15:15:00
2016-04-27,Long,Closed End of Day,7979.15,7976.75,111.4,2016-04-27 15:15:00
2016-04-28,Long,SL Hit,7987.4,7887.4,-100.0,2016-04-28 14:00:00
2016-04-29,Long,Closed End of Day,7865.1,7845.5,111.4,2016-04-29 15:15:00
2016-05-02,Long,Closed End of Day,7802.15,7807.15,5.0,2016-05-02 15:15:00
2016-05-03,Long,SL Hit,7871.15,7771.15,-100.0,2016-05-03 13:15:00
2016-05-04,Long,Closed End of Day,7732.45,7700.35,5.0,2016-05-04 15:15:00
2016-05-05,Long,Closed End of Day,7722.8,7738.7,15.9,2016-05-05 15:15:00
2016-05-06,Long,Closed End of Day,7695.05,7734.25,39.2,2016-05-06 15:15:00
2016-05-09,Long,Closed End of Day,7826.8,7868.55,41.75,2016-05-09 15:15:00
2016-05-10,Long,Closed End of Day,7854.4,7889.9,35.5,2016-05-10 15:15:00
2016-05-11,Long,Closed End of Day,7857.5,7851.85,35.5,2016-05-11 15:15:00
2016-05-12,Long,Closed End of Day,7895.95,7905.2,9.25,2016-05-12 15:15:00
2016-05-13,Long,Closed End of Day,7837.75,7813.6,9.25,2016-05-13 15:15:00
2016-05-16,Long,Closed End of Day,7801.9,7859.3,57.4,2016-05-16 15:15:00
2016-05-17,Long,Closed End of Day,7894.65,7887.5,57.4,2016-05-17 15:15:00
2016-05-18,Long,Closed End of Day,7821.95,7872.85,50.9,2016-05-18 15:15:00
2016-05-19,Long,Closed End of Day,7835.7,7767.1,50.9,2016-05-19 15:15:00
2016-05-20,Long,Closed End of Day,7785.25,7760.0,50.9,2016-05-20 15:15:00
2016-05-23,Long,Closed End of Day,7768.2,7729.35,50.9,2016-05-23 15:15:00
2016-05-24,Long,Closed End of Day,7735.6,7759.9,24.3,2016-05-24 15:15:00
2016-05-25,Long,Closed End of Day,7862.75,7932.8,70.05,2016-05-25 15:15:00
2016-05-26,Long,Closed End of Day,7972.9,8077.95,105.05,2016-05-26 15:15:00
2016-05-27,Long,Closed End of Day,8116.1,8149.35,33.25,2016-05-27 15:15:00
2016-05-30,Long,Closed End of Day,8170.6,8172.0,1.4,2016-05-30 15:15:00
2016-05-31,Long,Closed End of Day,8159.45,8160.55,1.1,2016-05-31 15:15:00
